"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID"
"4885",2022,-974399.400329463,-3221428.64983175,97371.0315871239,1259428.08042574,-10.0070768938872,-0.0163781057738619,"combination2.210"
"4886",2023,-1015414.29734077,-4236842.94717252,96949.2981333137,1356377.37856674,-10.4736632125432,-0.0199294171448594,"combination2.210"
"4887",2024,-1268039.26374086,-5504882.21091339,93497.2641465664,1449874.64271593,-13.5623140988712,-0.0240264125067629,"combination2.210"
"4888",2025,-1337052.22981506,-6841934.44072844,93525.5997287631,1543400.24243593,-14.2961096608061,-0.0280210024455871,"combination2.210"
"4889",2026,-1382812.94901015,-8224747.3897386,92212.7190151811,1635612.96146011,-14.9959025585451,-0.0318389552317693,"combination2.210"
"4890",2027,-1374263.19343688,-9599010.58317548,89664.3401311636,1725277.30158186,-15.326752992623,-0.0353439196937071,"combination2.210"
"4891",2028,-1393706.43078524,-10992717.0139607,89664.3401315212,1814941.641716,-15.543597697155,-0.0386255537484743,"combination2.210"
"4892",2029,-1348495.34364562,-12341212.3576063,89531.2755813599,1904472.91730404,-15.061723793047,-0.0415559281033682,"combination2.210"
"4893",2030,-1343694.33726309,-13684906.6948694,89398.2110289931,1993871.12832355,-15.0304387727324,-0.0442487410065202,"combination2.210"
"4894",2010,-712699.874866582,-712699.874866582,121306.142437264,121306.142437264,-5.87521670829792,-0.00645697312534996,"combination2.211"
"4895",2011,112699.953057269,-599999.921809314,110300.646080926,231606.788517922,1.02175242903457,-0.00560493671167672,"combination2.211"
"4896",2012,-151659.891414683,-751659.813223997,96418.9136032462,328025.702121913,-1.57292678113703,-0.00685386648960179,"combination2.211"
"4897",2013,124624.729698474,-627035.083525524,96896.6705441475,424922.372665703,1.28616111367514,-0.0060162199728267,"combination2.211"
"4898",2014,117101.578982906,-509933.504542617,97260.20722574,522182.579891443,1.20400297637774,-0.00528636562508983,"combination2.211"
"4899",2015,92517.1781070139,-417416.326435603,96838.4737706482,619021.053662062,0.955376251861746,-0.0047607508323948,"combination2.211"
"4900",2016,15610.2197504975,-401806.106685106,96237.7886901498,715258.842351556,0.162204680333592,-0.00472100205502257,"combination2.211"
"4901",2017,-48508.9980487358,-450315.104733841,96966.7332300246,812225.575581551,-0.500264332239209,-0.00503295403968196,"combination2.211"
"4902",2018,-244033.934160743,-694349.038894584,96467.2601282895,908692.835711479,-2.5297073207657,-0.00631087883013282,"combination2.211"
"4903",2019,-302674.643858608,-997023.682753192,100091.039039373,1008783.87474704,-3.02399342402213,-0.00777415820740723,"combination2.211"
"4904",2020,-589153.876921877,-1586177.55967507,100091.039039612,1108874.9137888,-5.88618004743377,-0.0103800333520019,"combination2.211"
"4905",2021,-829897.090786725,-2416074.65046179,100091.039040387,1208965.95282793,-8.29142247641032,-0.0137692309637527,"combination2.211"
"4906",2022,-999537.119852945,-3415611.77031474,99779.833507359,1308745.78633165,-10.0174262144788,-0.0175452501868341,"combination2.211"
"4907",2023,-1041225.77248428,-4456837.54279902,99358.1000535488,1408103.88639307,-10.4795257953112,-0.0211868178846648,"combination2.211"
"4908",2024,-1294434.16675901,-5751271.70955803,95906.0660668015,1504009.9524622,-13.4968956588982,-0.0253692227870492,"combination2.211"
"4909",2025,-1414793.77420098,-7166065.48375902,97893.6910557151,1601903.64350939,-14.4523488586795,-0.0295958003374504,"combination2.211"
"4910",2026,-1393620.98869234,-8559686.47245136,95927.713873148,1697831.35739136,-14.5278244672361,-0.0334442936248791,"combination2.211"
"4911",2027,-1402554.48002036,-9962240.95247171,93379.3349891305,1791210.69237041,-15.0199664645675,-0.0370218130295632,"combination2.211"
"4912",2028,-1422572.23593372,-11384813.1884054,93379.3349894881,1884590.02736378,-15.2343367629879,-0.0403717788459454,"combination2.211"
"4913",2029,-1377835.11068869,-12762648.2990941,93246.270439446,1977836.2978096,-14.776302625245,-0.0433662274449154,"combination2.211"
"4914",2030,-1377374.7633807,-14140023.0624748,93113.2058870196,2070949.5036869,-14.7924749261878,-0.0461267789130726,"combination2.211"
"4915",2010,-777490.198719131,-777490.198719131,120432.101063579,120432.101063579,-6.45583853352083,-0.00703420012988806,"combination2.212"
"4916",2011,115272.23273473,-662217.9659844,109426.604707241,229858.705770582,1.05342053738329,-0.00616005126710811,"combination2.212"
"4917",2012,-149182.768091518,-811400.734075919,95544.8722295612,325403.578000903,-1.5613895817777,-0.00738909065036347,"combination2.212"
"4918",2013,127010.68977702,-684390.044298898,96022.6291704476,421426.207170904,1.32271622714648,-0.0065335612105975,"combination2.212"
"4919",2014,119400.20364403,-564989.840654869,96386.1658520699,517812.373022914,1.23876909708475,-0.00578763645852265,"combination2.212"
"4920",2015,94732.1381418463,-470257.702513022,95964.4323969781,613776.805419922,0.987158843913814,-0.00524758677449322,"combination2.212"
"4921",2016,17745.0361408275,-452512.666372195,95363.7473164797,709140.552735806,0.186077378880024,-0.00519487801640328,"combination2.212"
"4922",2017,-46450.9501294326,-498963.616501627,96092.6918563247,805233.24459219,-0.483397324313538,-0.00549519932632059,"combination2.212"
"4923",2018,-242049.417899404,-741013.034401031,95593.2187545896,900826.463348389,-2.53207728595061,-0.00676269082476644,"combination2.212"
"4924",2019,-300760.555818416,-1041773.59021945,99216.9976657033,1000043.46101022,-3.03134102920332,-0.00821661485235003,"combination2.212"
"4925",2020,-586794.358744062,-1628567.94896351,99377.6429445148,1099421.10395694,-5.9046918537974,-0.0108119322250626,"combination2.212"
"4926",2021,-828131.794216476,-2456699.74317999,99377.6429452896,1198798.7469008,-8.33318007625103,-0.0141937416174416,"combination2.212"
"4927",2022,-997832.998198416,-3454532.7413784,99066.4374122918,1297865.18430948,-10.0723617832916,-0.0179631443803838,"combination2.212"
"4928",2023,-1039580.2307702,-4494112.9721486,98644.7039584517,1396509.88827562,-10.5386319696196,-0.0215987888050242,"combination2.212"
"4929",2024,-1292834.34284582,-5786947.31499442,95192.6699717045,1491702.55824995,-13.5812383792797,-0.0257758594295832,"combination2.212"
"4930",2025,-1413258.0311157,-7200205.34611011,97180.294960618,1588882.85320187,-14.5426398601529,-0.0299976944022367,"combination2.212"
"4931",2026,-1392136.66418373,-8592342.01029384,95214.3177781105,1684097.17098856,-14.6210853227767,-0.0338419459220529,"combination2.212"
"4932",2027,-1401119.38220095,-9993461.3924948,92665.9388940334,1776763.10987329,-15.1201120813461,-0.0374156725251067,"combination2.212"
"4933",2028,-1421184.26168255,-11414645.6541773,92665.9388944507,1869429.0487709,-15.336641258244,-0.0407622478492693,"combination2.212"
"4934",2029,-1376492.24488274,-12791137.8990601,92532.8743443489,1961961.92312241,-14.8757104395169,-0.0437536663096449,"combination2.212"
"4935",2030,-1376075.07307927,-14167212.9721393,92399.8097919226,2054361.73290348,-14.8926180278735,-0.0465115102817626,"combination2.212"
"4936",2010,-1459598.1534279,-1459598.1534279,105821.66086553,105821.66086553,-13.7929998592882,-0.0131059266229143,"combination2.213"
"4937",2011,142650.271164875,-1316947.88226303,94816.164509207,200637.825374484,1.50449316214456,-0.011992284155296,"combination2.213"
"4938",2012,137052.431534002,-1179895.45072902,86644.8201541901,287282.645529389,1.58177293564818,-0.0109903033456183,"combination2.213"
"4939",2013,143426.560123146,-1036468.89060588,87122.5770950913,374405.222624123,1.64626167986974,-0.0100097925295941,"combination2.213"
"4940",2014,135891.177972401,-900577.712633478,87486.1137766838,461891.336400747,1.55328854038796,-0.00914693449912579,"combination2.213"
"4941",2015,111322.214407414,-789255.498226063,87064.3803216219,548955.716722369,1.27861949968727,-0.00849740938767785,"combination2.213"
"4942",2016,34457.2465071101,-754798.251718953,86463.6952410936,635419.411962867,0.398516931424573,-0.00834214729084304,"combination2.213"
"4943",2017,-29594.4977867436,-784392.749505697,87192.6397809684,722612.051743984,-0.339415091240341,-0.00854635024499895,"combination2.213"
"4944",2018,-225027.503836226,-1009420.25334192,86693.1666792333,809305.218424797,-2.59567751941549,-0.00972371472163824,"combination2.213"
"4945",2019,-283552.811629456,-1292973.06497138,90316.9455903471,899622.16401124,-3.13953056955196,-0.0110930982063235,"combination2.213"
"4946",2020,-569381.233562835,-1862354.29853421,90477.5908691585,990099.754882574,-6.2930635983249,-0.0136090912993376,"combination2.213"
"4947",2021,-810494.520133693,-2672848.81866791,90477.5908699334,1080577.34575129,-8.95795867618562,-0.0169164533874198,"combination2.213"
"4948",2022,-979953.560760096,-3652802.379428,90166.3853369355,1170743.73108435,-10.8682804251073,-0.0206159741763932,"combination2.213"
"4949",2023,-1021441.33635357,-4674243.71578158,89744.6518830657,1260488.3829751,-11.38164018603,-0.0241860150211857,"combination2.213"
"4950",2024,-1274419.39025657,-5948663.10603815,86292.6178963184,1346781.00087404,-14.7685795300335,-0.0283014956444125,"combination2.213"
"4951",2025,-1394551.08291316,-7343214.1889513,88280.242885232,1435061.24375057,-15.7968650440408,-0.0324655092044339,"combination2.213"
"4952",2026,-1373122.42211153,-8716336.61106283,86314.2657027245,1521375.50946236,-15.9084064601871,-0.0362554807179816,"combination2.213"
"4953",2027,-1383009.90460553,-10099346.5156684,84504.625674665,1605880.13512707,-16.3660852120686,-0.0397815271315747,"combination2.213"
"4954",2028,-1401425.26852788,-11500771.7841962,84504.6256750226,1690384.76080513,-16.5840065834657,-0.0430802279168816,"combination2.213"
"4955",2029,-1356383.494628,-12857155.2788242,84371.5611249208,1774756.32193756,-16.0763114554646,-0.0460267247807222,"combination2.213"
"4956",2030,-1355603.57852884,-14212758.8573531,84238.4965725541,1858994.81849957,-16.0924474401234,-0.0487424281892825,"combination2.213"
"4957",2010,-711326.563642679,-711326.563642679,120817.302173376,120817.302173376,-5.88762164728613,-0.00644432415089688,"combination2.214"
"4958",2011,113552.944130367,-597773.619512312,109876.608781651,230693.910954773,1.03345876241978,-0.00558484954327859,"combination2.214"
"4959",2012,-150741.064633274,-748514.684145587,96795.9672329724,327489.878188491,-1.55730728192906,-0.00682691300572924,"combination2.214"
"4960",2013,125525.169851199,-622989.514294388,97311.2281113267,424801.10629946,1.28993511116307,-0.00598302114231153,"combination2.214"
"4961",2014,118104.905605095,-504884.608689293,97674.7647929192,522475.871092319,1.20916498601752,-0.00524665101560745,"combination2.214"
"4962",2015,93620.9955032691,-411263.613186024,97253.0313378572,619728.902430177,0.962653751922956,-0.00471433561347046,"combination2.214"
"4963",2016,16814.4166324399,-394449.196553584,96652.346257329,716381.24868691,0.173968013023429,-0.00466776303550942,"combination2.214"
"4964",2017,-47204.5281053316,-441653.724658916,97381.2907972038,813762.539484024,-0.484739190853763,-0.00497282275684607,"combination2.214"
"4965",2018,-242630.033949982,-684283.758608898,96881.8176954687,910644.357181311,-2.50439184277744,-0.00624383889586444,"combination2.214"
"4966",2019,-301170.669766732,-985454.42837563,100505.596606553,1011149.95378399,-2.9965562111503,-0.00770023163573774,"combination2.214"
"4967",2020,-587037.040074568,-1572491.4684502,100666.241885394,1111816.19567156,-5.83151838272552,-0.0102971068464712,"combination2.214"
"4968",2021,-828209.985056203,-2400701.4535064,100666.241886169,1212482.43755627,-8.22728622364512,-0.0136796928892546,"combination2.214"
"4969",2022,-997750.261778142,-3398451.71528454,100355.036353171,1312837.47390556,-9.94220417864078,-0.0174492095727925,"combination2.214"
"4970",2023,-1039338.53123328,-4437790.24651782,99933.3028993011,1412770.77681303,-10.4003220255872,-0.0210844051327996,"combination2.214"
"4971",2024,-1292436.27380152,-5730226.52031934,96481.2689125538,1509252.04572821,-13.3957221787052,-0.0252605554517191,"combination2.214"
"4972",2025,-1412720.17968939,-7142946.70000873,98440.5583190322,1607692.60403824,-14.3509972293225,-0.0294811141581659,"combination2.214"
"4973",2026,-1391386.16316347,-8534332.8631722,96469.22343117,1704161.82747841,-14.4231093987837,-0.0333235983846898,"combination2.214"
"4974",2027,-1400172.35735567,-9934505.22052787,93920.8445471525,1798082.67201567,-14.9080043318043,-0.0368951915331184,"combination2.214"
"4975",2028,-1420041.33334186,-11354546.5538697,93920.8445475101,1892003.51656628,-15.1195545587703,-0.0402393361307809,"combination2.214"
"4976",2029,-1375156.25297703,-12729702.8068468,93787.7799974084,1985791.29657078,-14.6624246038773,-0.043228092434022,"combination2.214"
"4977",2030,-1374547.28987237,-14104250.0967191,93654.7154450417,2079446.01200581,-14.6767547511153,-0.0459830972462349,"combination2.214"
"4978",2010,-715485.420036988,-715485.420036988,115492.663078144,115492.663078144,-6.19507249177274,-0.00647707734564512,"combination2.215"
"4979",2011,112935.272139817,-602550.147897171,104487.166721806,219979.829799682,1.08085304332641,-0.00561851174786701,"combination2.215"
"4980",2012,-146155.331192626,-748705.479089797,96900.85774602,316880.687546492,-1.50829760016886,-0.00682501002212293,"combination2.215"
"4981",2013,126047.569467094,-622657.909622703,97378.6146869063,414259.302232981,1.29440709207421,-0.00597737773911805,"combination2.215"
"4982",2014,118527.320497418,-504130.589125285,97742.1513685286,512001.45360148,1.21265307585179,-0.00523819722791613,"combination2.215"
"4983",2015,93945.6987791806,-410184.890346104,97320.4179134369,609321.871514916,0.965323626772154,-0.00470387910217729,"combination2.215"
"4984",2016,17041.402545806,-393143.487800298,96719.7328329384,706041.604347229,0.176193647838556,-0.00465601449669939,"combination2.215"
"4985",2017,-47075.2648944966,-440218.752694795,97448.6773727834,803490.281720161,-0.483077514889334,-0.00496040427423161,"combination2.215"
"4986",2018,-242597.757414419,-682816.510109214,96949.2042710483,900439.48599267,-2.50231819062867,-0.00623128802583117,"combination2.215"
"4987",2019,-301236.125542447,-984052.635651661,100572.983182162,1001012.46917105,-2.99519926735031,-0.00768801649622508,"combination2.215"
"4988",2020,-587200.232482098,-1571252.86813376,100733.628460974,1101746.09763408,-5.82923738034109,-0.0102856289295805,"combination2.215"
"4989",2021,-828470.918129656,-2399723.78626342,100733.628461748,1202479.72609472,-8.22437284133225,-0.0136692934393143,"combination2.215"
"4990",2022,-998108.198292926,-3397831.98455634,100422.422928751,1302902.14901972,-9.93909695846595,-0.0174401727420215,"combination2.215"
"4991",2023,-1039794.21571804,-4437626.20027438,100000.68947494,1402902.83850241,-10.3978704664692,-0.0210769692385648,"combination2.215"
"4992",2024,-1292989.70955997,-5730615.90983435,96548.6554881334,1499451.49399328,-13.3921047685526,-0.0252549150766366,"combination2.215"
"4993",2025,-1413357.26866057,-7143973.17849492,98536.2804771066,1597987.77446175,-14.3435216127215,-0.029477390195513,"combination2.215"
"4994",2026,-1392182.16043005,-8536155.33892497,96570.3032945395,1694558.07776499,-14.4162554422543,-0.0333220833946355,"combination2.215"
"4995",2027,-1401113.42439999,-9937268.76332496,94021.924410522,1788580.00216579,-14.901986246127,-0.0368960851718663,"combination2.215"
"4996",2028,-1421129.04426151,-11358397.8075865,94021.9244109392,1882601.92657948,-15.1148687198766,-0.0402427970080907,"combination2.215"
"4997",2029,-1376389.87039223,-12734787.6779787,93888.8598607779,1976490.78644753,-14.6597782999303,-0.0432342374952777,"combination2.215"
